measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-18T14:00:00,119t,6.8,,15.0,1.3,3.0,2.0,11
2026-08-18T14:00:00,02t,11.8,,,,,,20
2026-08-18T12:00:00,03t,16.4,,,,,,29
2026-08-18T12:00:00,05t,12.7,,,,,,21
2026-08-18T12:00:00,12t,12.6,,,,,,21
2026-08-18T14:00:00,50t,16.3,,,,,,29
2026-08-18T14:00:00,52t,15.6,,,,,,27
2026-08-18T14:00:00,53t,15.7,,,,,,27
2026-08-18T12:00:00,54t,16.6,,,,,,30
2026-08-18T14:00:00,59t,11.2,21.0,16.0,0.7,7.0,,19
2026-08-18T14:00:00,61t,12.3,,,,,,21
2026-08-18T14:00:00,bkp100t,9.0,,,,,,15
2026-08-18T14:00:00,bkp101t,14.9,22.0,,,,,25
2026-08-18T14:00:00,bkp102t,12.8,48.0,,,,,24
2026-08-18T14:00:00,bkp103t,14.7,,,,,,25
2026-08-18T14:00:00,bkp104t,13.2,30.0,,,,,22
2026-08-18T14:00:00,bkp105t,20.1,,,,,,38
2026-08-18T14:00:00,bkp114t,10.6,,,,,,18
2026-08-18T14:00:00,bkp115t,11.4,,,,,,19
2026-08-18T14:00:00,bkp116t,12.3,,,,,,21
2026-08-18T14:00:00,bkp117t,10.7,,,,,,18
2026-08-18T14:00:00,bkp118t,14.7,,,,,,25
2026-08-18T14:00:00,bkp119t,13.4,,,,,,22
2026-08-18T14:00:00,bkp120t,12.0,,,,,,20
2026-08-18T14:00:00,bkp121t,12.4,,,,,,21
2026-08-18T14:00:00,bkp122t,10.9,,,,,,18
2026-08-18T14:00:00,bkp123t,11.7,,,,,,20
2026-08-18T14:00:00,bkp124t,16.0,,,,,,28
2026-08-18T14:00:00,bkp125t,19.2,,,,,,36
2026-08-18T14:00:00,bkp126t,12.8,,,,,,21
2026-08-18T14:00:00,bkp127t,16.5,,,,,,29
2026-08-18T14:00:00,bkp128t,8.5,,,,,,14
2026-08-18T14:00:00,bkp129t,11.6,,,,,,19
2026-08-18T14:00:00,bkp130t,11.5,,,,,,19
2026-08-18T14:00:00,bkp131t,13.7,,,,,,23
2026-08-18T14:00:00,bkp133t,12.1,,,,,,20
2026-08-18T14:00:00,bkp56t,15.9,54.0,,,,,28
2026-08-18T14:00:00,bkp57t,15.4,51.0,,,,,27
2026-08-18T14:00:00,bkp58t,20.1,57.0,,,,,38
2026-08-18T14:00:00,bkp59t,7.6,35.0,,,,,18
2026-08-18T14:00:00,bkp60t,11.8,39.0,,,,,20
2026-08-18T14:00:00,bkp61t,17.2,32.0,,,,,31
2026-08-18T14:00:00,bkp62t,19.8,,,,,,37
2026-08-18T14:00:00,bkp63t,15.3,,,,,,26
2026-08-18T14:00:00,bkp64t,18.6,,,,,,34
2026-08-18T14:00:00,bkp65t,19.0,,,,,,35
2026-08-18T14:00:00,bkp66t,20.3,,,,,,39
2026-08-18T14:00:00,bkp67t,19.2,,,,,,36
2026-08-18T14:00:00,bkp69t,16.9,,,,,,30
